,COMID,StateCode,Pwsid,SystemName,SourceName,SWSourceTy,Region
247,401978,40,OK1021721,CHEROKEE CO RWD #13,TENKILLER FERRY LAKE,3.0,11
248,401976,40,OK1021731,LRED (LAKEWOOD),TENKILLER FERRY LAKE,3.0,11
249,539133,40,OK1020702,CHANDLER,CHANDLER LAKE,2.0,11
250,536223,40,OK1020707,BEGGS,BEGGS LAKE,3.0,11
251,401970,40,OK1021702,PETTIT MT WATER,TENKILLER FERRY LAKE,3.0,11
252,401962,40,OK1021711,CHEROKEE CO RWD # 2 (KEYS),TENKILLER FERRY LAKE,3.0,11
253,401966,40,OK1021703,LRED (WILDCAT),TENKILLER FERRY LAKE,3.0,11
254,1539983,40,OK1020205,STILWELL,Stilwell City Lake,3.0,11
255,535845,40,OK1020705,STROUD PUBLIC WORKS AUTHORITY,STROUD LAKE,3.0,11
256,255396,40,OK1020903,GUTHRIE,LIBERTY LAKE,3.0,11
257,21773877,40,OK1021622,FORT GIBSON,GRAND RIVER,1.0,11
258,255384,40,OK1020903,GUTHRIE,GUTHRIE LAKE,3.0,11
259,21773849,40,OK1021650,WAGONER CO RWD # 1,FORT GIBSON LAKE,3.0,11
260,21773859,40,OK1021607,MUSKOGEE,FORT GIBSON LAKE,3.0,11
261,21773855,40,OK1021621,CHEROKEE CO RWD # 1 (FT GIBSON,FORT GIBSON LAKE,3.0,11
262,373105,40,OK1020405,CREEK CO RWD # 7,JACKSON LAKE,3.0,11
263,21773847,40,OK1021697,SEQUOYAH STATE PARK LODGE,FORT GIBSON LAKE,3.0,11
264,21773849,40,OK1221626,WAGONER CO RWD # 7 (NEW),FORT GIBSON LAKE,3.0,11
265,401664,40,OK1021701,TAHLEQUAH PWA,ILLINOIS RIVER,1.0,11
266,495244,40,OK1020911,LANGSTON PWA,LANGSTON LAKE,3.0,11
267,21773759,40,OK1021620,HULBERT PWA,14 MILE CREEK,1.0,11
268,401876,5,AR0000573,PRAIRIE GROVE WATERWORKS,LAKE PRAIRIE GROVE,3.0,11
269,21773585,40,OK1221637,CHEROKEE CO RWD #11,DOUBLE SPRING CREEK,1.0,11
270,373089,40,OK1020419,CREEK CO RWD # 1,HEYBURN LAKE,3.0,11
271,21773821,40,OK1221636,TAYLOR FERRY MARINA,FORT GIBSON LAKE,3.0,11
272,21773821,40,OK1021643,WAGONER CO RWD # 2,FORT GIBSON LAKE,3.0,11
273,400220,40,OK1021770,ADAIR CO RWD #5,BARON FORK CREEK,1.0,11
274,842040,40,OK1021528,WAGONER CO RWD # 5,VERDIGRIS RIVER,1.0,11
275,842016,40,OK1021509,COWETA,VERDIGRIS RIVER,1.0,11
276,21773807,40,OK1021733,CHEROKEE CO RWD # 9,FORT GIBSON LAKE,3.0,11
277,21773211,40,OK1021527,WAGONER CO RWD # 9,FORT GIBSON LAKE,3.0,11
278,21773205,40,OK1021649,WAGONER,FORT GIBSON LAKE,3.0,11
279,369185,40,OK1020404,SAPULPA,LAKE SAHOMA,3.0,11
280,833535,40,OK1021529,WAGONER CO RWD # 4,VERDIGRIS RIVER,1.0,11
281,833535,40,OK1021508,BROKEN ARROW WTP,Snake Den Lake,3.0,11
282,21772725,40,OK1221630,PEGGS WATER COMPANY,SPRING CREEK,1.0,11
283,494324,40,OK1020909,MANNFORD,Keystone Lake,9.0,11
284,399600,5,AR0000056,SILOAM SPRINGS WATERWORKS,LAKE FRANCES,3.0,11
285,399520,40,OK1021694,FLINTRIDGE POA,CLEAR LAKE REServoir,3.0,11
286,369117,40,OK1020420,SAND SPRINGS,SHELL LAKE,3.0,11
287,21773131,40,OK1021602,OKLA ORDNANCE WORKS AUTHORITY,GRAND RIVER,1.0,11
288,21773125,40,OK1021668,LOCUST GROVE,HUDSON LAKE,3.0,11
289,20971606,40,OK1021206,PERRY WATER & LIGHT DEPT,PERRY LAKE,3.0,11
290,20972774,40,OK1021221,LONE CHIMNEY WATER ASSOCIATION,LONE CHIMNEY LAKE,3.0,11
291,21773235,40,OK1021678,MAYES CO RWD # 9,CHIMNEY ROCK RESERVOIR,3.0,11
292,8590974,5,AR0000038,BEAVER WATER DISTRICT,BEAVER LAKE,3.0,11
293,833466,40,OK1021507,ROGERS CO RWD # 5,VERDIGRIS RIVER,1.0,11
294,20971586,40,OK1021205,NOBLE CO RWD #1 (LUCIEN),SCS LAKE,3.0,11
295,20973302,40,OK1021210,CLEVELAND,CLEVELAND LAKE,3.0,11
296,21773121,40,OK1021603,SALINA PWA,HUDSON LAKE,3.0,11
297,21773103,40,OK1221602,LAKELAND WATER SYSTEM,HUDSON LAKE,3.0,11
298,832915,40,OK1021512,CLAREMORE,CLAREMORE LAKE,3.0,11
299,941070050,40,OK1020404,SAPULPA,SKIATOOK LAKE,3.0,11
300,941070050,40,OK1021313,SKIATOOK PWA,SKIATOOK LAKE,3.0,11
301,21772097,40,OK1021674,JAY,EUCHA LAKE,3.0,11
302,20972338,40,OK1021209,PAWNEE,PAWNEE LAKE,3.0,11
303,21773093,40,OK1020418,TULSA MOHAWK,SPAVINAW LAKE,3.0,11
304,21773081,40,OK1021616,SPAVINAW,SPAVINAW LAKE,3.0,11
305,21773251,40,OK1221610,SPRING PARK DEVELOPMENT,HUDSON LAKE,3.0,11
306,850550,40,OK1021306,HOMINY,HOMINY LAKE,3.0,11
307,21773071,40,OK1021666,MAYES CO RWD # 6,HUDSON LAKE,9.0,11
308,21799057,40,OK1021307,TULSA AB JEWELL,OOLAGAH LAKE,3.0,11
309,21799057,40,OK1021418,"WASHINGTON CO RWD #3 (NEW,#1)",OOLAGAH LAKE,3.0,11
310,21799057,40,OK1021513,ROGERS CO RWD # 3 LAKE PLANT,OOLAGAH LAKE,3.0,11
311,21799057,40,OK1021505,COLLINSVILLE,OOLAGAH LAKE,3.0,11
312,21799057,40,OK1021506,ROGERS CO RWD # 4,OOLAGAH LAKE,3.0,11
313,7586119,40,OK1021604,LANGLEY,LAKE O THE CHEROKEES,3.0,11
314,7585601,40,OK1021611,VINITA,LAKE O THE CHEROKEES,3.0,11
315,7585601,40,OK1021640,MAYES CO RWD # 3,LAKE O THE CHEROKEES,3.0,11
316,847868,40,OK1021305,AVANT UTILITIES AUTH,AVANT LAKE,3.0,11
317,7586117,40,OK1021612,KETCHUM PWA,LAKE O THE CHEROKEES,3.0,11
318,21798755,40,OK1021504,CHELSEA ECONOMIC DEV. AUTH.,OOLAGAH LAKE,3.0,11
319,21798779,40,OK1021504,CHELSEA ECONOMIC DEV. AUTH.,CHELSEA RESERVOIR,3.0,11
320,7583597,40,OK1221615,DELAWARE CO RWD # 3,LAKE O THE CHEROKEES,3.0,11
321,7583577,40,OK1021691,GRAND LAKE PWA,LAKE O THE CHEROKEES,3.0,11
322,7583573,40,OK1221638,KETCHUM PWA DELAWARE CO SYSTEM,LAKE O THE CHEROKEES,3.0,11
323,7583571,40,OK1021614,GROVE MUNICIPAL SERVICES AUTH.,LAKE O THE CHEROKEES 1,3.0,11
324,7583571,40,OK1021614,GROVE MUNICIPAL SERVICES AUTH.,LAKE O THE CHEROKEES 2,3.0,11
325,20969448,40,OK1021204,FAIRFAX,FAIRFAX LAKE,3.0,11
326,7583573,40,OK1021696,AFTON PWA,GRAND LAKE,3.0,11
327,7601113,40,OK1221644,SENECA-CAYUGA TRIBE,LAKE O THE CHEROKEES,3.0,11
328,846654,40,OK1021301,PAWHUSKA,BLUESTEM LAKE,3.0,11
329,21798797,40,OK1021503,NOWATA,OOLAGAH LAKE,9.0,11
330,21038029,40,OK1021220,STILLWATER WATER PLANT,KAW RESERVOIR,3.0,11
331,21038029,40,OK1021222,OTOE-MISSOURI TRIBE HOUSING AUTH,KAW RESERVOIR,3.0,11
332,24934518,40,OK1021202,PONCA CITY MUN WATER,LAKE PONCA,3.0,11
333,20969438,40,OK1021203,SHIDLER,PHILLIPS LAKE,3.0,11
334,21798581,40,OK1021502,DELAWARE,VERDIGRIS RIVER,1.0,11
335,21784444,40,OK1021401,BARTLESVILLE,CANEY RIVER,1.0,11
336,20988125,40,OK1021101,BLACKWELL,CHIKASKIA RIVER,1.0,11
337,21798541,40,OK1021501,LENAPAH,VERDIGRIS RIVER,1.0,11
338,7592437,29,MO5010560,NEOSHO,SHOAL CREEK,1.0,11
339,7592437,29,MO5010560,NEOSHO,SHOAL CREEK,1.0,11
340,21784740,40,OK1021417,COPAN PWA,COPAN LAKE,3.0,11
341,21785302,40,OK1021410,OSAGE CO RWD # 20 (HULAH),HULAH LAKE,3.0,11
342,21785290,40,OK1021401,BARTLESVILLE,HULAH LAKE,3.0,11
343,21779970,20,KS2012517,CITY OF CANEY,LITTLE CANEY RIVER,1.0,11
344,7591085,20,KS2002109,CITY OF BAXTER SPRINGS,SPRING RIVER,1.0,11
345,20876328,20,KS2009905,CITY OF CHETOPA,NEOSHO RIVER,1.0,11
346,7591089,29,MO5010413,JOPLIN,SHOAL CREEK,1.0,11
347,7591089,29,MO5010413,JOPLIN,SHOAL CREEK,1.0,11
348,21797175,20,KS2012513,CITY OF COFFEYVILLE,VERDIGRIS RIVER,1.0,11
349,20876272,20,KS2009908,CITY OF OSWEGO,NEOSHO RIVER,1.0,11
350,20986235,20,KS2019119,CITY OF WELLINGTON,CHIKASKIA RIVER,1.0,11
351,20987801,20,KS2019119,CITY OF WELLINGTON,LAKE WELLINGTON,3.0,11
352,21797551,20,KS2012508,CITY OF INDEPENDENCE,VERDIGRIS RIVER,1.0,11
353,21797721,20,KS2009918,PUBLIC WHOLESALE WSD 4,BIG HILL RESERVOIR,3.0,11
354,20943892,20,KS2012520,CITY OF ELK CITY,ELK RIVER,1.0,11
355,20876444,20,KS2009911,KANSAS ARMY AMMUNITION PLANT,NEOSHO RIVER,1.0,11
356,21135747,20,KS2003513,CITY OF WINFIELD,TIMBERLAKE LAKE,3.0,11
357,21780734,20,KS2004904,CITY OF GRENOLA,BIG CANEY RIVER,1.0,11
358,20874550,20,KS2009914,CITY OF PARSONS,PARSONS LAKE,2.0,11
359,20945640,20,KS2004903,CITY OF LONGTON,ELK RIVER,1.0,11
360,20945584,20,KS2004902,CITY OF MOLINE,IMPOUNDING RESERVOIR,3.0,11
361,21795719,20,KS2013312,CITY OF THAYER,NEW THAYER CITY LAKE,3.0,11
362,21518102,20,KS2020502,CITY OF NEODESHA,FALL RIVER,1.0,11
363,7771569,5,AR0000446,CITY CORPORATION,ILLINOIS BAYOU 2,1.0,11
364,7771569,5,AR0000446,CITY CORPORATION,LAKE DARDANELLE,3.0,11
365,7777247,5,AR0000446,CITY CORPORATION,ILLINOIS BAYOU 1,1.0,11
366,7771301,5,AR0000289,CLARKSVILLE WATERWORKS,PINEY BAY,3.0,11
367,7771285,5,AR0000444,DOVER WATERWORKS,ILLINOIS BAYOU,1.0,11
368,7768703,5,AR0000289,CLARKSVILLE WATERWORKS,SPRADA CREEK,1.0,11
369,11778501,5,AR0000104,HEBER SPRINGS WATER SYSTEM,GREERS FERRY LAKE,3.0,11
370,7752388,5,AR0000201,OZARK WATERWORKS,HUTCHBETCH LAKE,3.0,11
371,11778417,5,AR0000564,CLINTON WATERWORKS,GREERS FERRY LAKE,3.0,11
372,11778213,5,AR0000101,COMMUNITY WATER ASSOCIATION,GREERS FERRY LAKE,3.0,11
373,7751636,5,AR0000203,CASS C C C,MULBERRY RIVER,1.0,11
374,11833604,5,AR0000254,SOUTHSIDE WATER ASSOCIATION,WHITE RIVER,1.0,11
375,11833608,5,AR0000250,BATESVILLE WATER UTILITIES,Lake Unice,3.0,11
376,11835018,5,AR0000542,MOUNTAIN VIEW WATERWORKS,WHITE RIVER,1.0,11
377,7548149,5,AR0000474,POCAHONTAS WATERWORKS,BLACK RIVER,1.0,11
378,8589668,5,AR0000803,MADISON CO REGIONAL WATER,BEAVER LAKE,3.0,11
379,8590914,5,AR0000871,BENTON-WASHINGTON CO WATER,BEAVER LAKE,3.0,11
380,7629228,5,AR0000770,MARION COUNTY REG WATER DIST,LAKE BULL SHOALS,3.0,11
381,7653737,5,AR0000025,MOUNTAIN HOME WATERWORKS,NORFORK LAKE,3.0,11
382,8589636,5,AR0000675,CARROLL-BOONE WATER DISTRICT,BEAVER LAKE,3.0,11
383,7626152,29,MO5010096,BRANSON,LAKE TANEYCOMO,9.0,11
384,7626152,29,MO5069033,COLLEGE OF THE OZARKS,LAKE TANEYCOMO,9.0,11
385,7626140,29,MO5010096,BRANSON,LAKE TANEYCOMO,9.0,11
386,7626140,29,MO5010096,BRANSON,LAKE TANEYCOMO,9.0,11
387,7671958,29,MO4010656,POPLAR BLUFF,BLACK RIVER,1.0,11
388,7671958,29,MO4010656,POPLAR BLUFF,BLACK RIVER,1.0,11
389,7668142,29,MO4010640,PIEDMONT,BLACK RIVER,1.0,11
390,7668142,29,MO4010640,PIEDMONT,BLACK RIVER,1.0,11
391,7607181,29,MO5010754,SPRINGFIELD,JAMES RIVER,1.0,11
392,20946186,20,KS2004901,CITY OF HOWARD,HOWARD CITY LAKE,3.0,11
393,7590967,29,MO5010446,LAMAR,LAMAR LAKE,3.0,11
394,7590967,29,MO5010446,LAMAR,LAMAR LAKE,3.0,11
395,20873016,20,KS2013316,CITY OF ST PAUL,NEOSHO RIVER,1.0,11
396,21513918,20,KS2020513,CITY OF FREDONIA,FALL RIVER,1.0,11
397,20955158,20,KS2020508,CITY OF ALTOONA,VERDIGRIS RIVER,1.0,11
398,20872980,20,KS2013310,CITY OF ERIE,NEOSHO RIVER,1.0,11
399,21517400,20,KS2007308,CITY OF SEVERY,SEVERY CITY LAKE,3.0,11
400,20893557,20,KS2013307,CITY OF CHANUTE,NEOSHO RIVER,1.0,11
401,20081706,20,KS2001503,CITY OF AUGUSTA,AUGUSTA CITY LAKE,3.0,11
402,20078690,20,KS2001503,CITY OF AUGUSTA,SANTA FE RESERVOIR,3.0,11
403,20954608,20,KS2020511,CITY OF BUFFALO,BUFFALO CREEK RESERVOIR,3.0,11
404,21160795,20,KS2017308,CITY OF WICHITA,CHENEY RESERVOIR,3.0,11
405,20893439,20,KS2000111,CITY OF HUMBOLDT,NEOSHO RIVER,1.0,11
406,20954294,20,KS2020702,CITY OF YATES CENTER,YATES CITY LAKE,3.0,11
407,20081394,20,KS2001511,CITY OF EL DORADO,LAKE ELDORADO,3.0,11
408,20893403,20,KS2020702,CITY OF YATES CENTER,SOUTH OWL LAKE,3.0,11
409,21515240,20,KS2007306,CITY OF EUREKA,OTIS CREEK RESERVOIR,3.0,11
410,20893699,20,KS2000119,PUBLIC WHOLESALE WSD 5,NEOSHO RIVER,1.0,11
411,20953458,20,KS2007301,CITY OF MADISON,MADISON LAKE,3.0,11
412,20890375,20,KS2003101,CITY OF BURLINGTON,NEOSHO RIVER,1.0,11
413,20919029,20,KS2011505,CITY OF HILLSBORO,MARION RESERVOIR,3.0,11
414,20919029,20,KS2011507,CITY OF MARION,MARION RESERVOIR,3.0,11
415,20931070,20,KS2011105,CITY OF EMPORIA,NEOSHO RIVER,1.0,11
416,20929404,20,KS2012702,CITY OF COUNCIL GROVE,COUNCIL GROVE CITY LAKE,3.0,11
0,10836042,48,TX0150249,BMWD   SOUTHSIDE,MEDINA RIVER,1.0,12
1,10835472,48,TX0100037,LAKE MEDINA SHORES,MEDINA LAKE,3.0,12
2,7851051,48,TX1300001,BOERNE CITY OF,BOERNE LAKE,3.0,12
3,24619154,48,TX1330001,KERRVILLE CITY OF,GUADALOUPE RESERVOIR,3.0,12
4,1653459,48,TX1250001,ALICE CITY OF,LAKE FINDLEY,3.0,12
5,3171902,48,TX1780003,CORPUS CHRISTI CITY OF,NUECES RIVER 2,1.0,12
6,3171900,48,TX1780005,NUECES COUNTY WCID NO 3,NUECES RIVER,1.0,12
7,3171902,48,TX1780003,CORPUS CHRISTI CITY OF,NUECES RIVER 1,1.0,12
8,3171902,48,TX2050011,SAN PATRICIO MUNICIPAL WATER DIST,NUECES RIVER 1,1.0,12
9,3171902,48,TX2050011,SAN PATRICIO MUNICIPAL WATER DIST,NUECES RIVER 2,1.0,12
10,3171902,48,TX2050011,SAN PATRICIO MUNICIPAL WATER DIST,NUECES RIVER,1.0,12
11,3170376,48,TX1250001,ALICE CITY OF,"TERMINAL RESERVOIR / ""LAKE ALICE""",3.0,12
12,3170376,48,TX2050003,CMATHIS CITY OF,LAKE CORPUS CHRISTI,3.0,12
13,3170334,48,TX0130001,BEEVILLE CITY OF,LAKE CORPUS CHRISTI,3.0,12
14,10664258,48,TX1490002,THREE RIVERS CITY OF,FRIO RIVER,1.0,12
15,1639225,48,TX2350002,VICTORIA CITY OF,Guadalope River,1.0,12
16,1623577,48,TX0890006,GONZALES COUNTY WATER SUPPLY CORP,Wood Lake,3.0,12
17,1622713,48,TX0890001,GONZALES CITY OF,Guadaloupe River 2,1.0,12
18,1622713,48,TX0890001,GONZALES CITY OF,Guadaloupe River 1,1.0,12
19,1621121,48,TX0940022,SPRINGS HILL WATER SUPPLY CORP,GUADALUPE RIVER,1.0,12
20,1620831,48,TX0940002,SEGUIN CITY OF,GUADALUPE RIVER 2,1.0,12
21,1620831,48,TX0940002,SEGUIN CITY OF,GUADALUPE RIVER 1,1.0,12
22,1619679,48,TX1050001,SAN MARCOS CITY OF,LAKE DUNLAP,3.0,12
23,1631387,48,TX0280018,GBRA - LULING PLANT,SAN MARCOS RIVER,1.0,12
24,1620031,48,TX0460001,NEW BRAUNFELS UTILITIES,GUADALUPE RIVER,1.0,12
25,1440555,48,TX1010013,HOUSTON CITY OF   PUBLIC WORKS DE,Lynchburg RESERVOIR,3.0,12
26,3589578,48,TX0460172,CLWSC - TRIPLE PEAK PLT,CANNON RESERVOIR,3.0,12
27,3589532,48,TX0460164,REBECCA CREEK MUD,GUADALUPE RIVER,1.0,12
28,3589562,48,TX0460019,CANYON LAKE SHORES,CANYON LAKE,3.0,12
29,1469612,48,TX1010013,HOUSTON CITY OF   PUBLIC WORKS DE,Lake Houston,3.0,12
30,1516475,48,TX1010013,HOUSTON CITY OF   PUBLIC WORKS DE,TRINITY RIVER,1.0,12
31,1628527,48,TX0160002,BLANCO CITY OF,BLANCO RIVER,1.0,12
32,1114335,48,TX1230001,BEAUMONT CITY OF - WATER UTIL DEPT,NECHES RIVER 1,1.0,12
33,1143300,48,TX0360002,TBCD - WINNIE-STOWELL,NECHES RIVER,1.0,12
34,5781889,48,TX2270001,AUSTIN CITY OF-WATER & WASTEWATER,TOWN LAKE,3.0,12
35,5765801,48,TX1340001,JUNCTION CITY OF,Lake Junction,3.0,12
36,5771757,48,TX1500001,LLANO CITY OF,LLANO RIVER,1.0,12
37,5756726,48,TX1410002,LOMETA REGIONAL WATER,COLORADO RIVER,1.0,12
38,5728851,48,TX1670001,GOLDTHWAITE CITY OF,COLORADO RIVER,1.0,12
39,5728843,48,TX1670001,GOLDTHWAITE CITY OF,OLD RESERVOIR,3.0,12
40,5702843,48,TX2260001,SAN ANGELO CITY OF,LAKE NASWORTHY,3.0,12
41,5702833,48,TX2260001,SAN ANGELO CITY OF,South CONCHO River,1.0,12
42,5736993,48,TX1670009,NEW HORIZONS RANCH & CENTER,PECAN BAYOU,1.0,12
43,5712873,48,TX2260001,SAN ANGELO CITY OF,O C FISHER LAKE,3.0,12
44,5718784,48,TX0480012,PAINT ROCK CITY OF,CONCHO RiVeR,1.0,12
45,5656548,48,TX2210001,ABILENE CITY OF,LAKE O H IVIE,3.0,12
46,5654710,48,TX2000001,BALLINGER CITY OF,QUARRY CREEK,1.0,12
47,5741954,48,TX0420002,SANTA ANNA CITY OF,Lake San Tana,3.0,12
48,5742098,48,TX0420002,SANTA ANNA CITY OF,Lake Sealy,3.0,12
49,5735555,48,TX0420002,SANTA ANNA CITY OF,LAKE BROWNWOOD,3.0,12
50,5742086,48,TX0420001,COLEMAN CITY OF,HORDS Creek RESERVOIR,3.0,12
51,5722909,48,TX2260001,SAN ANGELO CITY OF,LAKE E V SPENCE,3.0,12
52,5735537,48,TX0250031,THUNDERBIRD BAY SUBDIVISION,LAKE BROWNWOOD,3.0,12
53,5742050,48,TX0420001,COLEMAN CITY OF,LAKE SCARBAROUGH,3.0,12
54,5722793,48,TX0410002,ROBERT LEE CITY OF,COLORADO RIVER,1.0,12
55,5722903,48,TX0410002,ROBERT LEE CITY OF,LAKE E V SPENCE,3.0,12
56,5722257,48,TX0410002,ROBERT LEE CITY OF,MOUNTAIN CREEK RESERVOIR,3.0,12
57,5656760,48,TX2000003,WINTERS CITY OF,ELM CREEK LAKE,3.0,12
58,5722869,48,TX1140001,BIG SPRING CITY OF,LAKE E V SPENCE,3.0,12
59,5722869,48,TX1590001,STANTON CITY OF,LAKE E V SPENCE,3.0,12
60,5722869,48,TX0680002,ODESSA CITY OF,LAKE E V SPENCE,3.0,12
61,5722869,48,TX1650001,MIDLAND CITY OF,LAKE E V SPENCE,3.0,12
62,5740956,48,TX0420001,COLEMAN CITY OF,LAKE COLEMAN,3.0,12
63,5721979,48,TX0410001,BRONTE CITY OF,OAK CREEK RESERVOIR,3.0,12
64,5740938,48,TX2210005,LAWN CITY OF,LAKE COLEMAN,3.0,12
65,5491577,48,TX2210001,ABILENE CITY OF,LAKE ABILENE,3.0,12
66,5714871,48,TX1590001,STANTON CITY OF,MOSS CREEK LAKE,3.0,12
67,5714871,48,TX0680002,ODESSA CITY OF,MOSS CREEK LAKE,3.0,12
68,5714871,48,TX1140001,BIG SPRING CITY OF,MOSS CREEK LAKE,3.0,12
69,5714871,48,TX1650001,MIDLAND CITY OF,MOSS CREEK LAKE,3.0,12
70,5734303,48,TX0300002,CLYDE CITY OF,LAKE CLYDE,3.0,12
71,5526623,48,TX0300001,BAIRD CITY OF,BAIRD LAKE,3.0,12
72,5527167,48,TX0670001,CISCO CITY OF,LAKE CISCO RESERVOIR,3.0,12
73,5497426,48,TX1820005,STRAWN CITY OF,LAKE TUCKER,3.0,12
74,5632671,48,TX0680002,ODESSA CITY OF,LAKE J B THOMAS,3.0,12
75,5632671,48,TX1140001,BIG SPRING CITY OF,LAKE J B THOMAS,3.0,12
76,5632671,48,TX1590001,STANTON CITY OF,LAKE J B THOMAS,3.0,12
77,5632671,48,TX1650001,MIDLAND CITY OF,LAKE J B THOMAS,3.0,12
78,5633473,48,TX2080001,SNYDER CITY OF,LAKE J B THOMAS,3.0,12
79,5489975,48,TX2210001,ABILENE CITY OF,ForT PHANTOM Hill LAKE,3.0,12
80,5526193,48,TX2150001,BRECKENRIDGE CITY OF,Lake Daniel 2,3.0,12
81,5525709,48,TX2090001,ALBANY CITY OF,Lake McCarty,3.0,12
82,5526181,48,TX1270001,ANSON CITY OF,HUBBARD CREEK LAKE,3.0,12
83,5526181,48,TX2090001,ALBANY CITY OF,HUBBARD CREEK LAKE,3.0,12
84,5526181,48,TX2150001,BRECKENRIDGE CITY OF,HUBBARD CREEK LAKE,3.0,12
85,5526181,48,TX2210001,ABILENE CITY OF,HUBBARD CREEK LAKE,3.0,12
86,5508424,48,TX1270002,HAMLIN CITY OF,LAKE STAMFORD,3.0,12
87,5508424,48,TX1270003,STAMFORD CITY OF,LAKE STAMFORD,3.0,12
88,5508414,48,TX1040019,LAKESHORE SITES WATER CO,LAKE STAMFORD,3.0,12
89,5494758,48,TX2520001,GRAHAM CITY OF,LAKE EDDLEMAN,3.0,12
90,5543774,48,TX2240001,THROCKMORTON CITY OF,LaKe THROCKMORTON,3.0,12
91,5543704,48,TX1380009,NORTH CENTRAL TX MUNICIPAL WTR AUT,MILLERs CReeK REServoir,3.0,12
92,14025314,48,TX0540015,WHITE RIVER MUNICIPAL WATER DIST,WHITE RIVER RESERVOIR,3.0,12
93,5781875,48,TX2270001,AUSTIN CITY OF-WATER & WASTEWATER,LAKE AUSTIN 1,3.0,12
94,5781867,48,TX2270001,AUSTIN CITY OF-WATER & WASTEWATER,LAKE AUSTIN 2,3.0,12
95,5570849,48,TX2390001,BRENHAM CITY OF,LAKE SOMERVILLE,3.0,12
96,5781849,48,TX2270235,WEST TRAVIS COUNTY REGIONAL W S,LAKE AUSTIN,9.0,12
97,5781855,48,TX2270231,TRAVIS CO WCID NO 20,LAKE AUSTIN,9.0,12
98,5781855,48,TX2270325,TRAVIS CO MUD NO 4,LAKE AUSTIN 1,9.0,12
99,5781825,48,TX2270242,LOOP 360 WATER SUPPLY CORP,LAKE AUSTIN,9.0,12
100,5781817,48,TX2270252,RIVER PLACE ON LAKE AUSTIN,LAKE AUSTIN,9.0,12
101,5781829,48,TX2270083,TRAVIS CO WCID NO 18,LAKE AUSTIN,3.0,12
102,5780415,48,TX2270102,INVERNESS POINT WATER SYSTEM,LAKE TRAVIS,3.0,12
103,5780411,48,TX2270012,LAKEWAY MUNICIPAL UTILITY DISTRICT,LAKE TRAVIS,3.0,12
104,5781799,48,TX2270012,LAKEWAY MUNICIPAL UTILITY DISTRICT,LAKE TRAVIS,3.0,12
105,5781799,48,TX2270172,HURST CREEK MUNICIPAL UTIL DIST,LAKE TRAVIS 2,3.0,12
106,5781799,48,TX2270038,TRAVIS CO WCID-POINT VENTURE,LAKE TRAVIS,3.0,12
107,5781785,48,TX2270027,TRAVIS CO WCID NO 17,LAKE TRAVIS,3.0,12
108,5781783,48,TX2270333,TRAVIS CO MUD #10,LAKE TRAVIS,3.0,12
109,5780391,48,TX2270007,BRIARCLIFF VILLAGE OF,LAKE TRAVIS,3.0,12
110,5781777,48,TX2270144,SAIL HAVEN,LAKE TRAVIS,3.0,12
111,5788816,48,TX2270014,PFLUGERVILLE CITY OF,UNNAMED STREAM TRIB TO WILBARGER CREEK,1.0,12
112,5780385,48,TX2270092,LAGO VISTA CITY OF,LAKE TRAVIS 1,3.0,12
113,5781753,48,TX2270092,LAGO VISTA CITY OF,LAKE TRAVIS 2,3.0,12
114,5781755,48,TX2460009,CEDAR PARK CITY OF,LAKE TRAVIS,3.0,12
115,5781741,48,TX2270011,JONESTOWN WATER SUPPLY CORPORATION,LAKE TRAVIS,3.0,12
116,5780367,48,TX0270081,RIDGE HARBOR,LAKE TRAVIS,3.0,12
117,5757866,48,TX1500015,LAKE LBJ MUNICIPAL UTILITY DIST,LAKE LYNDON B JOHNSON 1,3.0,12
118,5757862,48,TX0270013,COTTONWOOD SHORES CITY OF,LAKE LYNDON B JOHNSON,3.0,12
119,5779295,48,TX0270036,MEADOWLAKES MUD,LaKe MARBLE FALLS,3.0,12
120,5757852,48,TX1500015,LAKE LBJ MUNICIPAL UTILITY DIST,LAKE LYNDON B JOHNSON 2,3.0,12
121,5779273,48,TX0270026,MARBLE FALLS CITY OF,LaKe MARBLE FALLs,3.0,12
122,5757852,48,TX1500002,LLANO COUNTY MUD NO 1,LAKE LYNDON B JOHNSON,3.0,12
123,5757842,48,TX0270049,GRANITE SHOALS CITY OF,LAKE LYNDON B JOHNSON,3.0,12
124,5771837,48,TX1500012,KINGSLAND WATER SUPPLY CORPORATION,LAKE LYNDON B JOHNSON,9.0,12
125,5671667,48,TX2460003,ROUND ROCK CITY OF,LAKE GEORGETOWN,3.0,12
126,5671667,48,TX2460001,GEORGETOWN CITY OF,LAKE GEORGETOWN,3.0,12
127,5757788,48,TX0270001,BURNET CITY OF,INKS LAKE,3.0,12
128,5757786,48,TX0270008,BUENA VISTA SUBDIVISION,INKS LAKE,3.0,12
129,5593128,48,TX1660001,CAMERON CITY OF,LITTLE RIVER,1.0,12
130,5757768,48,TX1500008,PARADISE POINT WATER SUPPLY CORP,LAKE BUCHANAN,3.0,12
131,2572116,48,TX0140005,TEMPLE CITY OF,LEON RIVER,1.0,12
132,2572328,48,TX0140016,BELL COUNTY WCID NO 1,LAKE BELTON,3.0,12
133,2572322,48,TX0500002,GATESVILLE CITY OF,LAKE BELTON,3.0,12
134,5555508,48,TX0730002,MARLIN CITY OF,BRAZOS RIVER PUMP,1.0,12
